Patent_ID;Family_ID;Country
US2024425932A1;69060303;US
US2024026360A1;67439176;US
US2024392361A1;67402961;US
US2024239834A1;69164413;US
US2024401240A1;65529846;US
US2024011029A1;65861258;US
US2024093203A1;67987578;US
US2024026440A1;62067997;US
US2024229028A1;68060713;US
US2024398848A1;68101411;US
US2022288181A1;80787128;US
US2022289876A1;80930302;US
US2025011843A1;94176554;US
US2024229122A1;59384110;US
US2024124923A1;63036467;US
US2024199672A1;59313083;US
US2024271328A1;65016676;US
US2024018519A1;63524302;US
US2024368207A1;62195630;US
US2024084296A1;63040892;US
US2024100191A1;62002475;US
US2024002906A1;62089770;US
US2024257911A1;63856988;US
US2024067824A1;66625340;US
US2024182901A1;66101691;US
US2024001325A1;66169694;US
US2024293550A1;59399003;US
US2023340511A1;88415993;US
US2025032644A1;92300774;US
US2022282316A1;83116015;US
US2022282311A1;83116012;US
US2022282398A1;80930303;US
US2025027115A1;94260592;US
US2024043847A1;59065535;US
US2024052399A1;59685695;US
US2024417721A1;59227727;US
US2024084297A1;61163320;US
US2024271131A1;59923385;US
US2024084363A1;56985464;US
US2024000824A1;61690661;US
US2024043893A1;57126325;US
US2022290158A1;83194635;US
US2023093951A1;60202535;US
US2023136893A1;61830619;US
US2022275465A1;83006958;US
US2024166678A1;55264412;US
US2024229105A1;55436974;US
US2024018598A1;55858267;US
US2024091335A1;56013482;US
US2024191312A1;56125996;US
US2024141336A1;54979679;US
US2024191271A1;56406235;US
US2024197855A1;55361946;US
US2024084316A1;58158478;US
US2024254476A1;58289906;US
US2024140982A1;58387109;US
US2024117347A1;58488684;US
US2024240250A1;59274781;US
US2024000913A1;51663499;US
US2024167092A1;53367695;US
US2024084395A1;52574155;US
US2025043277A1;94387992;US
US2025043339A1;92424432;US
US2024076661A1;56433185;US
US2023010288A1;48430225;US
US2023348904A1;49515013;US
US2023002772A1;49841845;US
US2023035621A1;51263577;US
US2023123192A1;53298624;US
US2023002768A1;54835647;US
US2023122459A1;53546754;US
US2023121944A1;55653836;US
US2023119344A1;52282540;US
US2023203489A1;56417752;US
US2023078200A1;74141837;US
US2023111147A1;76788282;US
US2023088865A1;76788742;US
US2023226212A1;76788871;US
US2023144436A1;76788870;US
US2023117883A1;76993204;US
US2023070181A1;69784345;US
US2022259601A1;82802019;US
US2023210106A1;65433933;US
US2023392149A1;64017428;US
US2023101828A1;64664429;US
US2024229026A1;49916709;US
US2024182906A1;51581087;US
US2024117344A1;48793143;US
US2024325552A1;51383926;US
US2024101590A1;52461970;US
US2023193284A1;75540008;US
US2023203490A1;78467883;US
US2023255212A1;79555890;US
US2023346966A1;79728347;US
US2025049838A1;94483254;US
US2022251648A1;82703617;US
US2022251556A1;80736067;US
US11414696B1;82802849;US
US2023354822A1;68060479;US
US2023175000A1;73658147;US
US2023159922A1;74571252;US
US2023013022A1;75716294;US
US2023002765A1;73643353;US
US2023056569A1;73854927;US
US2023022117A1;76222663;US
US2023087487A1;76330748;US
US2023035774A1;85037528;US
US2022243260A1;74553624;US
US2023241153A1;80118624;US
US2023159869A1;80479725;US
US2023392156A1;78402276;US
US2023416736A1;78695817;US
US2023220396A1;81597908;US
US2023106660A1;83932478;US
US2023002767A1;84229166;US
US2023022590A1;82608081;US
US2023002773A1;84545837;US
US2023125933A1;77391798;US
US2023287432A1;77490365;US
US2023416748A1;75252837;US
US2023126881A1;77890720;US
US2023133147A1;75540002;US
US2024141337A1;82448199;US
US2024093191A1;80446035;US
US2024197725A1;83722648;US
US2024409934A1;84362763;US
US2023045314A1;85153038;US
US2023050911A1;85176929;US
US2024279713A1;40534802;US
US2024141339A1;40940166;US
US2024229169A1;44370063;US
US2024191307A1;46048114;US
US2024068012A1;46603278;US
USRE49975E;45894681;US
US2024312565A1;46966775;US
US2024271229A1;47423184;US
US2024209363A1;47470150;US
US2024076727A1;49549071;US
US2024401043A1;69414380;US
US2024016810A1;78846584;US
US2024216520A1;83546483;US
US2022220486A1;82322620;US
US2022220545A1;80119209;US
US2022220242A1;80168162;US
US2022220535A1;82323494;US
US2022220544A1;82322775;US
US2022229819A1;82405179;US
US2022236886A1;82494680;US
US2024401037A1;43608658;US
US2024318201A1;47601499;US
US2024067974A1;58094472;US
US2023104563A1;85775416;US
US2024026356A1;79021122;US
US2024318172A1;81853504;US
US2024138418A1;74849713;US
US2024352463A1;74221032;US
US12134770B1;93294529;US
US2024050462A1;76573276;US
US2022204670A1;82118908;US
US2022213548A1;82218539;US
US12235262B1;94690873;US
US2025066851A1;94689343;US
US2025066784A1;94689114;US
US2024117409A1;48050665;US
US2024279687A1;82851847;US
US2024218353A1;82547251;US
US2024102066A1;65362870;US
US2023203180A1;86898318;US
US2024035030A1;45401265;US
US2024360462A1;61073536;US
US2023212578A1;56979035;US
US2023020545A1;57072929;US
US11827890B1;58227690;US
US2023193239A1;59067886;US
US2025250615A1;96587926;US
US2025312481A1;97232818;US
US2025313844A1;97233279;US
US2022204544A1;82120008;US
US2025075213A1;94774667;US
US2025075253A1;87971758;US
US2025352664A1;97679799;US
US2025346859A1;97601949;US
US2025346904A1;97602134;US
US2025376686A1;97917471;US
US2025361511A1;97756041;US
US2023272395A1;87762313;US
US2023272385A1;58544732;US
US2023132645A1;64660932;US
US2023107117A1;65271671;US
US2023407308A1;65272556;US
US2023029227A1;65362970;US
US2023285439A1;65723126;US
US2025206786A1;96096534;US
US2022187286A1;74572877;US
US2022193110A1;82023885;US
US2023338282A1;42396045;US
US2023070118A1;42728507;US
US2023030119A1;45560012;US
US2023000989A1;45874319;US
US2023192783A1;45891748;US
US2023058834A1;53274157;US
US2023220393A1;54359412;US
US2023399642A1;65810624;US
US2023263820A1;66246670;US
US2023390201A1;66540400;US
US2023355775A1;66664715;US
US2023139322A1;67064279;US
US2023110095A1;67815175;US
US2023312642A1;69178976;US
US2023124032A1;70224654;US
US2023193277A1;73458077;US
US2023313195A1;73458363;US
US2023075630A1;75538393;US
US2023322715A1;75538070;US
US2023220386A1;76220954;US
US2023304089A1;59215753;US
US2023241176A1;61017139;US
US2023084820A1;61906077;US
US2022168728A1;81753117;US
US2023193278A1;76342478;US
US2023018392A1;76478465;US
US2023056748A1;76574496;US
US2023000999A1;76575164;US
US2023201361A1;76787559;US
US2023054941A1;76864272;US
US2023095695A1;77292725;US
US2023122801A1;77491588;US
US2023133761A1;74873756;US
US2023151363A1;77771376;US
US2023144739A1;70680383;US
US2023323353A1;77892634;US
US2022177875A1;81848957;US
US2022177883A1;73698678;US
US2025078958A1;94773376;US
US2023348586A1;80775668;US
US2023405145A1;81125581;US
US2023383292A1;81290025;US
US2023416739A1;81601739;US
US2025101417A1;95067787;US
US2022155311A1;78845041;US
US2025084462A1;94873554;US
US2023167448A1;77929170;US
US2023132275A1;70861394;US
US2023158061A1;78270146;US
US2023183695A1;78718225;US
US2023210960A1;79177398;US
US2023257745A1;77249879;US
US2023405313A1;80117715;US
US2025093360A1;94976457;US
US2022162773A1;78918481;US
US2023097985A1;85718347;US
US2023111150A1;85797518;US
US2025059507A1;94610132;US
US2025019709A1;94211887;US
US2025075214A1;94774666;US
US2025066794A1;94689344;US
US2025111899A1;93119371;US
US2022145384A1;78622050;US
US2025137043A1;95485202;US
US2025115932A1;95254064;US
US2023135763A1;85201127;US
US2023065782A1;85286895;US
US2023089915A1;84544932;US
US2023407299A1;81756263;US
US2023383299A1;82423720;US
US2023212574A1;83228154;US
US2025197937A1;85640962;US
US2025195555A1;88024468;US
US2025346895A1;88519558;US
US2025262156A1;88519582;US
US2025288604A1;88519830;US
US2025368997A1;88647245;US
US2025009662A1;88630700;US
US2025333733A1;88836221;US
US2025111898A1;93061681;US
US2025368990A1;89192004;US
US2025376679A1;89380668;US
US2025382746A1;82748243;US
US2025257361A1;91033554;US
US2025376688A1;92590458;US
US2025019705A1;93852450;US
US2023099345A1;85722022;US
US2025319023A1;86538477;US
US2025297248A1;84829910;US
US2025101428A1;86611568;US
US2025109402A1;86613161;US
US2022127670A1;81258027;US
US2022133847A1;81379716;US
US2022145302A1;81453346;US
US2022145366A1;81455213;US
US2025333732A1;88920025;US
US2025283078A1;88920058;US
US2025313900A1;89119110;US
US2025130221A1;85724980;US
US2025161462A1;87884246;US
US2025188471A1;87936062;US
US2025101420A1;87935373;US
US2025213496A1;87990307;US
US2025332190A1;86774879;US
US2025057870A1;86901326;US
US2025075209A1;87000150;US
US2025101429A1;86998020;US
US2025092394A1;87279783;US
US2025161216A1;87470296;US
US2025115914A1;93257758;US
US2025115909A1;93257552;US
US2022119424A1;81186641;US
US2025207138A1;88102183;US
US2025257360A1;88243765;US
US2025027086A1;88243869;US
US2025263699A1;88243862;US
US2025000892A1;85988054;US
US2025011781A1;86397909;US
US2025197853A1;86396301;US
US2022112546A1;81077559;US
US2025333489A1;77317187;US
US2025333730A1;84545152;US
US2025188454A1;84801123;US
US2025257353A1;84802044;US
US2025188453A1;84802039;US
US2025191692A1;84802053;US
US2025129368A1;82608599;US
US2025073257A1;85088025;US
US2025099602A1;85058427;US
US2025084415A1;85412300;US
US2025243491A1;83508477;US
US2025011802A1;85506054;US
US2025043281A1;86731325;US
US2025041483A1;87059952;US
US2025082608A1;84888883;US
US2025263697A1;84324511;US
US2025146000A1;55955103;US
US2025188458A1;55754455;US
US2025136985A1;95485796;US
US2025127902A1;95402037;US
US2025129438A1;95402382;US
US2025243492A1;85804743;US
US2025339546A1;85987100;US
US2025002488A1;85988036;US
US2025042975A1;60578849;US
US2025101119A1;63638351;US
US2025152513A1;63667012;US
US2025354148A1;77890589;US
US2025346891A1;74129958;US
US2025320500A1;82260216;US
US2022113268A1;81078860;US
US2025263702A1;94968698;US
US12370264B1;96502894;US
US2025249118A1;94820710;US
US2025333742A1;95784051;US
US2025297260A1;95446536;US
US2025302980A1;97178020;US
US2022098651A1;80823521;US
US2022098675A1;80823511;US
US2022098577A1;80821065;US
US2022098586A1;78049251;US
US2025381284A1;96356668;US
US2025009675A1;82549308;US
US2025275931A1;82548455;US
US2025281622A1;83640757;US
US2025263704A1;84154947;US
US2025002910A1;84229204;US
US2025179497A1;87579146;US
US2025163446A1;87766910;US
US2025188472A1;85781806;US
US2025059546A1;88519903;US
US2025346905A1;86692836;US
US2025313832A1;88731122;US
US2025136992A1;86710814;US
US2022088226A1;80739704;US
US2022090082A1;80741428;US
US2025269038A1;95581426;US
US2025215433A1;92842646;US
US2025064958A1;92583088;US
US2025207139A1;96095745;US
US2025170161A1;95823192;US
US2025122500A1;95341490;US
US2025297263A1;97106590;US
US2025154512A1;65139138;US
US2025188456A1;65024027;US
US2025092072A1;67620056;US
US2025146088A1;95561976;US
US2025154557A1;95657674;US
US2025154571A1;95657648;US
US2023295627A1;88066542;US
US2023295630A1;88024409;US
US2023304008A1;88095290;US
US2025320492A1;80350613;US
US2025304991A1;82060109;US
US2025171772A1;82548703;US
US2025002908A1;83723122;US
US2025270562A1;82748579;US
US2025179498A1;84801791;US
US2025346902A1;87280151;US
US2025188475A1;52573741;US
US2025171839A1;95823098;US
US2022064698A1;80356392;US
USRE48960E;80444515;US
US2025281639A1;84920524;US
US2025075217A1;85087353;US
US2025043289A1;82898943;US
US2025084420A1;77465929;US
US2025019698A1;83902729;US
US2025340872A1;85988949;US
US2025027080A1;84365585;US
US2025011791A1;84829911;US
US2025051759A1;80119124;US
US2025243485A1;59723428;US
US2025340879A1;61241759;US
US2025043279A1;62195353;US
US2025213671A1;88024249;US
US12338452B1;96097379;US
US2025215405A1;96174553;US
US2023365973A1;88699587;US
US2023365969A1;88699586;US
US2023348924A1;88512714;US
US2025163099A1;95716801;US
US2025163505A1;93843327;US
US2025163418A1;95715897;US
US2025115907A1;58424351;US
US2023340473A1;88416848;US
US2025257358A1;68073253;US
US2025092129A1;72921278;US
US2025034577A1;75540055;US
US2025066789A1;78996852;US
US2025270555A1;47720548;US
US2022403410A1;68084600;US
US2025388619A1;98220105;US
US2022267793A1;35394619;US
US2022315945A1;37497032;US
US2025059541A1;88203639;US
US2025283079A1;88647223;US
US2025075208A1;51230239;US
US2025017953A1;63080524;US
US2025197855A1;69887925;US
US2023407387A1;89170310;US
US2025011778A1;85506914;US
US2025136978A1;85603655;US
US2025011776A1;84365463;US
US2025051767A1;86731386;US
US2025084417A1;85571199;US
US2025171777A1;87565165;US
US2025376738A1;97917555;US
US2022110920A1;68981278;US
US2022025433A1;68654453;US
US2025367624A1;97873732;US
US2025179485A1;95861716;US
US2025188519A1;95940643;US
US2022033810A1;77448094;US
US2025382618A1;98014166;US
US2025382616A1;96547510;US
US2025384958A1;98013342;US
US2025382662A1;98014175;US
US2025034567A1;85411650;US
US2022290125A1;62559322;US
US2022064645A1;65633590;US
US2022096518A1;69326681;US
US2022306678A1;74037317;US
US2025179474A1;95861726;US
US2022315931A1;83448899;US
US2022387607A1;81648838;US
US2022348866A1;83808299;US
US11491177B1;83902328;US
US2022370498A1;84104140;US
US2022213219A1;50233872;US
US2022064641A1;57147201;US
US2022065859A1;59454419;US
US2022033434A1;59965243;US
US2022062322A1;63245967;US
US2025367309A1;97873693;US
US2022133808A1;71840202;US
US2022170018A1;65995471;US
US2022119838A1;81186061;US
US2025360203A1;97756171;US
US2025346886A1;97602115;US
US2025346623A1;97601916;US
US2022017892A1;79292080;US
US2022017887A1;77519741;US
US2022025437A1;79689188;US
US2022023820A1;79689125;US
US2025188449A1;94322160;US
US2025188444A1;94210286;US
US2025197933A1;94321410;US
US2022267766A1;68697113;US
US2022033823A1;69591460;US
US2022106592A1;69376003;US
US2022098592A1;69650650;US
US2022105192A1;65528270;US
US2022125760A1;65657407;US
US2022154191A1;65911051;US
US2022362735A1;43535094;US
US2022211622A1;44353418;US
US2022340893A1;44351525;US
US2022049289A1;45003054;US
US2022170073A1;46146396;US
US2022010361A1;79172299;US
US2022017531A1;77168500;US
US2022205027A1;34317542;US
US2022213474A1;35187558;US
US2022411866A1;37571035;US
US2022000900A1;37894870;US
USRE48909E;38790699;US
US11441158B1;83196261;US
US2022333115A1;83602203;US
US2025352973A1;97679235;US
US2022298507A1;73782239;US
US2025207180A1;94383410;US
US2022316005A1;47009955;US
US2022025370A1;47756837;US
US2022235355A1;47832421;US
US2022127613A1;48430160;US
US2022389421A1;49483552;US
US2022289785A1;49514853;US
US2022098582A1;49382663;US
US2022372473A1;50628065;US
US2022243200A1;51581461;US
US2022119804A1;51625309;US
US2022090071A1;38861806;US
US2022267765A1;38668759;US
US2022098679A1;40850961;US
US2022090214A1;42040347;US
US2022195439A1;42562291;US
US2022119820A1;57073329;US
US2022072143A1;57320822;US
US2022135978A1;78718043;US
US2022127614A1;79023164;US
US2022031730A1;71170391;US
US2022002726A1;76829594;US
US2022112487A1;53371820;US
US2022098648A1;53778521;US
US2022119844A1;53800598;US
US2022098676A1;53783744;US
US2022098596A1;55351345;US
US2025333433A1;97447808;US
US2022047679A1;52021495;US
US2022290150A1;52344064;US
US2025340934A1;97525233;US
US2025215045A1;94383512;US
US2022033802A1;58631224;US
US2022146496A1;57345910;US
US2022053774A1;58717924;US
US2022235090A1;59090655;US
US2022040663A1;59273996;US
US2022298581A1;59501107;US
US2025223632A1;96264510;US
US2022112238A1;77921451;US
US2022213481A1;77927597;US
US2025332270A1;97447309;US
US2022143071A1;51900289;US
US2022090066A1;52349796;US
US2022127667A1;52781741;US
US2022003762A1;56849335;US
US2022211878A1;56919864;US
US2022259600A1;57007353;US
US2025215041A1;94384290;US
US2022411868A1;59563823;US
US2022002788A1;59965154;US
US2022364085A1;60117051;US
US2022017945A1;60203642;US
US2022162598A1;60203309;US
US2022175911A1;59215993;US
US2022049255A1;60578960;US
US2022154179A1;60663730;US
US2022218829A1;60953387;US
US2022389498A1;59388212;US
US2022267827A1;61009327;US
US2022315981A1;54106610;US
US2022220484A1;57983818;US
US2022025372A1;56855838;US
US2022000901A1;58488579;US
US2022054526A1;62020092;US
US2022213483A1;61074503;US
US2022204972A1;60937698;US
US2022119819A1;58463770;US
US2022220549A1;61157345;US
US2022042069A1;61244675;US
US2022106630A1;77558833;US
US2022363706A1;59520880;US
US2022354888A1;61074158;US
US2025320488A1;95783911;US
US2025327077A1;97383024;US
US2022259681A1;77664497;US
US2022170086A1;77664496;US
US2022333155A1;77807797;US
US2022213531A1;77890644;US
US2022010309A1;77892398;US
US2022056452A1;63254358;US
US2022169671A1;63254238;US
US2022133775A1;63856055;US
US2022127608A1;63856906;US
US2022133769A1;62223298;US
US2022387585A1;64105129;US
US2022331273A1;64400499;US
US2022160880A1;64396462;US
US2022042022A1;62245334;US
US2022356204A1;64737377;US
US2022042077A1;62842330;US
US2022259586A1;65030638;US
US2022282251A1;65438282;US
US2022073967A1;56800217;US
US2022333176A1;56939947;US
US2022144867A1;61689735;US
US2022170074A1;67253961;US
US2022025358A1;65807199;US
US2022348902A1;60268158;US
US2022025452A1;66114304;US
US2022090195A1;66118540;US
US2022064712A1;66664243;US
US2022090075A1;66664231;US
US2022049249A1;66663811;US
US2022380823A1;64959420;US
